t, c	M(t), рад	E(t), рад	Theta(t), рад	
6437	0.624149	1.60894	2.97746
6438	0.624246	1.60903	2.97748
6439	0.624343	1.60912	2.97749
6440	0.62444	1.60922	2.97751
6441	0.624537	1.60931	2.97752
6442	0.624634	1.6094	2.97754
6443	0.624731	1.6095	2.97755
6444	0.624828	1.60959	2.97757
6445	0.624925	1.60968	2.97758
6446	0.625022	1.60978	2.9776
6447	0.625119	1.60987	2.97761
6448	0.625216	1.60996	2.97763
6449	0.625313	1.61006	2.97764
6450	0.62541	1.61015	2.97766
6451	0.625507	1.61024	2.97767
6452	0.625604	1.61034	2.97769
6453	0.625701	1.61043	2.9777
6454	0.625797	1.61052	2.97772
6455	0.625894	1.61062	2.97773
6456	0.625991	1.61071	2.97775
6457	0.626088	1.6108	2.97777
6458	0.626185	1.6109	2.97778
6459	0.626282	1.61099	2.9778
6460	0.626379	1.61108	2.97781
6461	0.626476	1.61118	2.97783
6462	0.626573	1.61127	2.97784
6463	0.62667	1.61136	2.97786
6464	0.626767	1.61146	2.97787
6465	0.626864	1.61155	2.97789
6466	0.626961	1.61164	2.9779
6467	0.627058	1.61174	2.97792
6468	0.627155	1.61183	2.97793
6469	0.627252	1.61192	2.97795
6470	0.627349	1.61201	2.97796
6471	0.627446	1.61211	2.97798
6472	0.627543	1.6122	2.97799
6473	0.62764	1.61229	2.97801
6474	0.627737	1.61239	2.97802
6475	0.627834	1.61248	2.97804
6476	0.627931	1.61257	2.97805
6477	0.628028	1.61267	2.97807
6478	0.628125	1.61276	2.97808
6479	0.628222	1.61285	2.9781
6480	0.628319	1.61295	2.97811
6481	0.628415	1.61304	2.97813
6482	0.628512	1.61313	2.97815
6483	0.628609	1.61323	2.97816
6484	0.628706	1.61332	2.97818
6485	0.628803	1.61341	2.97819
6486	0.6289	1.6135	2.97821
6487	0.628997	1.6136	2.97822
6488	0.629094	1.61369	2.97824
6489	0.629191	1.61378	2.97825
6490	0.629288	1.61388	2.97827
6491	0.629385	1.61397	2.97828
6492	0.629482	1.61406	2.9783
6493	0.629579	1.61416	2.97831
6494	0.629676	1.61425	2.97833
6495	0.629773	1.61434	2.97834
6496	0.62987	1.61443	2.97836
6497	0.629967	1.61453	2.97837
6498	0.630064	1.61462	2.97839
6499	0.630161	1.61471	2.9784
6500	0.630258	1.61481	2.97842
6501	0.630355	1.6149	2.97843
6502	0.630452	1.61499	2.97845
6503	0.630549	1.61509	2.97846
6504	0.630646	1.61518	2.97848
6505	0.630743	1.61527	2.97849
6506	0.63084	1.61536	2.97851
6507	0.630937	1.61546	2.97852
6508	0.631033	1.61555	2.97854
6509	0.63113	1.61564	2.97855
6510	0.631227	1.61574	2.97857
6511	0.631324	1.61583	2.97858
6512	0.631421	1.61592	2.9786
6513	0.631518	1.61601	2.97861
6514	0.631615	1.61611	2.97863
6515	0.631712	1.6162	2.97864
6516	0.631809	1.61629	2.97866
6517	0.631906	1.61638	2.97867
6518	0.632003	1.61648	2.97869
6519	0.6321	1.61657	2.9787
6520	0.632197	1.61666	2.97872
6521	0.632294	1.61676	2.97873
6522	0.632391	1.61685	2.97875
6523	0.632488	1.61694	2.97876
6524	0.632585	1.61703	2.97878
6525	0.632682	1.61713	2.97879
6526	0.632779	1.61722	2.97881
6527	0.632876	1.61731	2.97882
6528	0.632973	1.61741	2.97884
6529	0.63307	1.6175	2.97885
6530	0.633167	1.61759	2.97887
6531	0.633264	1.61768	2.97888
6532	0.633361	1.61778	2.9789
6533	0.633458	1.61787	2.97891
6534	0.633555	1.61796	2.97893
6535	0.633651	1.61805	2.97894
6536	0.633748	1.61815	2.97896
6537	0.633845	1.61824	2.97897
6538	0.633942	1.61833	2.97899
6539	0.634039	1.61842	2.979
6540	0.634136	1.61852	2.97902
6541	0.634233	1.61861	2.97903
6542	0.63433	1.6187	2.97905
6543	0.634427	1.61879	2.97906
6544	0.634524	1.61889	2.97908
6545	0.634621	1.61898	2.97909
6546	0.634718	1.61907	2.97911
6547	0.634815	1.61917	2.97912
6548	0.634912	1.61926	2.97914
6549	0.635009	1.61935	2.97915
6550	0.635106	1.61944	2.97917
6551	0.635203	1.61954	2.97918
6552	0.6353	1.61963	2.9792
6553	0.635397	1.61972	2.97921
6554	0.635494	1.61981	2.97923
6555	0.635591	1.61991	2.97924
6556	0.635688	1.62	2.97926
6557	0.635785	1.62009	2.97927
6558	0.635882	1.62018	2.97929
6559	0.635979	1.62028	2.9793
6560	0.636076	1.62037	2.97932
6561	0.636173	1.62046	2.97933
6562	0.636269	1.62055	2.97935
6563	0.636366	1.62065	2.97936
6564	0.636463	1.62074	2.97938
6565	0.63656	1.62083	2.97939
6566	0.636657	1.62092	2.97941
6567	0.636754	1.62101	2.97942
6568	0.636851	1.62111	2.97944
6569	0.636948	1.6212	2.97945
6570	0.637045	1.62129	2.97947
6571	0.637142	1.62138	2.97948
6572	0.637239	1.62148	2.9795
6573	0.637336	1.62157	2.97951
6574	0.637433	1.62166	2.97953
6575	0.63753	1.62175	2.97954
6576	0.637627	1.62185	2.97956
6577	0.637724	1.62194	2.97957
6578	0.637821	1.62203	2.97959
6579	0.637918	1.62212	2.9796
6580	0.638015	1.62222	2.97962
6581	0.638112	1.62231	2.97963
6582	0.638209	1.6224	2.97965
6583	0.638306	1.62249	2.97966
6584	0.638403	1.62258	2.97968
6585	0.6385	1.62268	2.97969
6586	0.638597	1.62277	2.97971
6587	0.638694	1.62286	2.97972
6588	0.638791	1.62295	2.97974
6589	0.638887	1.62305	2.97975
6590	0.638984	1.62314	2.97977
6591	0.639081	1.62323	2.97978
6592	0.639178	1.62332	2.9798
6593	0.639275	1.62341	2.97981
6594	0.639372	1.62351	2.97983
6595	0.639469	1.6236	2.97984
6596	0.639566	1.62369	2.97986
6597	0.639663	1.62378	2.97987
6598	0.63976	1.62387	2.97989
6599	0.639857	1.62397	2.9799
6600	0.639954	1.62406	2.97992
6601	0.640051	1.62415	2.97993
6602	0.640148	1.62424	2.97995
6603	0.640245	1.62434	2.97996
6604	0.640342	1.62443	2.97997
6605	0.640439	1.62452	2.97999
6606	0.640536	1.62461	2.98
6607	0.640633	1.6247	2.98002
6608	0.64073	1.6248	2.98003
6609	0.640827	1.62489	2.98005
6610	0.640924	1.62498	2.98006
6611	0.641021	1.62507	2.98008
6612	0.641118	1.62516	2.98009
6613	0.641215	1.62526	2.98011
6614	0.641312	1.62535	2.98012
6615	0.641409	1.62544	2.98014
6616	0.641505	1.62553	2.98015
6617	0.641602	1.62562	2.98017
6618	0.641699	1.62572	2.98018
6619	0.641796	1.62581	2.9802
6620	0.641893	1.6259	2.98021
6621	0.64199	1.62599	2.98023
6622	0.642087	1.62608	2.98024
6623	0.642184	1.62618	2.98026
6624	0.642281	1.62627	2.98027
6625	0.642378	1.62636	2.98029
6626	0.642475	1.62645	2.9803
6627	0.642572	1.62654	2.98032
6628	0.642669	1.62664	2.98033
6629	0.642766	1.62673	2.98035
6630	0.642863	1.62682	2.98036
6631	0.64296	1.62691	2.98037
6632	0.643057	1.627	2.98039
6633	0.643154	1.6271	2.9804
6634	0.643251	1.62719	2.98042
6635	0.643348	1.62728	2.98043
6636	0.643445	1.62737	2.98045
6637	0.643542	1.62746	2.98046
6638	0.643639	1.62755	2.98048
6639	0.643736	1.62765	2.98049
6640	0.643833	1.62774	2.98051
6641	0.64393	1.62783	2.98052
6642	0.644026	1.62792	2.98054
6643	0.644123	1.62801	2.98055
6644	0.64422	1.62811	2.98057
6645	0.644317	1.6282	2.98058
6646	0.644414	1.62829	2.9806
6647	0.644511	1.62838	2.98061
6648	0.644608	1.62847	2.98063
6649	0.644705	1.62856	2.98064
6650	0.644802	1.62866	2.98065
6651	0.644899	1.62875	2.98067
6652	0.644996	1.62884	2.98068
6653	0.645093	1.62893	2.9807
6654	0.64519	1.62902	2.98071
6655	0.645287	1.62911	2.98073
6656	0.645384	1.62921	2.98074
6657	0.645481	1.6293	2.98076
6658	0.645578	1.62939	2.98077
6659	0.645675	1.62948	2.98079
6660	0.645772	1.62957	2.9808
6661	0.645869	1.62966	2.98082
6662	0.645966	1.62976	2.98083
6663	0.646063	1.62985	2.98085
6664	0.64616	1.62994	2.98086
6665	0.646257	1.63003	2.98088
6666	0.646354	1.63012	2.98089
6667	0.646451	1.63021	2.9809
6668	0.646548	1.63031	2.98092
6669	0.646644	1.6304	2.98093
6670	0.646741	1.63049	2.98095
6671	0.646838	1.63058	2.98096
6672	0.646935	1.63067	2.98098
6673	0.647032	1.63076	2.98099
6674	0.647129	1.63086	2.98101
6675	0.647226	1.63095	2.98102
6676	0.647323	1.63104	2.98104
6677	0.64742	1.63113	2.98105
6678	0.647517	1.63122	2.98107
6679	0.647614	1.63131	2.98108
6680	0.647711	1.6314	2.9811
6681	0.647808	1.6315	2.98111
6682	0.647905	1.63159	2.98112
6683	0.648002	1.63168	2.98114
6684	0.648099	1.63177	2.98115
6685	0.648196	1.63186	2.98117
6686	0.648293	1.63195	2.98118
6687	0.64839	1.63204	2.9812
6688	0.648487	1.63214	2.98121
6689	0.648584	1.63223	2.98123
6690	0.648681	1.63232	2.98124
6691	0.648778	1.63241	2.98126
6692	0.648875	1.6325	2.98127
6693	0.648972	1.63259	2.98129
6694	0.649069	1.63268	2.9813
6695	0.649166	1.63278	2.98132
6696	0.649262	1.63287	2.98133
6697	0.649359	1.63296	2.98134
6698	0.649456	1.63305	2.98136
6699	0.649553	1.63314	2.98137
6700	0.64965	1.63323	2.98139
6701	0.649747	1.63332	2.9814
6702	0.649844	1.63342	2.98142
6703	0.649941	1.63351	2.98143
6704	0.650038	1.6336	2.98145
6705	0.650135	1.63369	2.98146
6706	0.650232	1.63378	2.98148
6707	0.650329	1.63387	2.98149
6708	0.650426	1.63396	2.9815
6709	0.650523	1.63405	2.98152
6710	0.65062	1.63415	2.98153
6711	0.650717	1.63424	2.98155
6712	0.650814	1.63433	2.98156
6713	0.650911	1.63442	2.98158
6714	0.651008	1.63451	2.98159
6715	0.651105	1.6346	2.98161
6716	0.651202	1.63469	2.98162
6717	0.651299	1.63478	2.98164
6718	0.651396	1.63488	2.98165
6719	0.651493	1.63497	2.98167
6720	0.65159	1.63506	2.98168
6721	0.651687	1.63515	2.98169
6722	0.651784	1.63524	2.98171
6723	0.65188	1.63533	2.98172
6724	0.651977	1.63542	2.98174
6725	0.652074	1.63551	2.98175
6726	0.652171	1.63561	2.98177
6727	0.652268	1.6357	2.98178
6728	0.652365	1.63579	2.9818
6729	0.652462	1.63588	2.98181
6730	0.652559	1.63597	2.98182
6731	0.652656	1.63606	2.98184
6732	0.652753	1.63615	2.98185
6733	0.65285	1.63624	2.98187
6734	0.652947	1.63633	2.98188
6735	0.653044	1.63643	2.9819
6736	0.653141	1.63652	2.98191
6737	0.653238	1.63661	2.98193
6738	0.653335	1.6367	2.98194
6739	0.653432	1.63679	2.98196
6740	0.653529	1.63688	2.98197
6741	0.653626	1.63697	2.98198
6742	0.653723	1.63706	2.982
6743	0.65382	1.63715	2.98201
6744	0.653917	1.63724	2.98203
6745	0.654014	1.63734	2.98204
6746	0.654111	1.63743	2.98206
6747	0.654208	1.63752	2.98207
6748	0.654305	1.63761	2.98209
6749	0.654402	1.6377	2.9821
6750	0.654498	1.63779	2.98211
6751	0.654595	1.63788	2.98213
6752	0.654692	1.63797	2.98214
6753	0.654789	1.63806	2.98216
6754	0.654886	1.63815	2.98217
6755	0.654983	1.63825	2.98219
6756	0.65508	1.63834	2.9822
6757	0.655177	1.63843	2.98222
6758	0.655274	1.63852	2.98223
6759	0.655371	1.63861	2.98225
6760	0.655468	1.6387	2.98226
6761	0.655565	1.63879	2.98227
6762	0.655662	1.63888	2.98229
6763	0.655759	1.63897	2.9823
6764	0.655856	1.63906	2.98232
6765	0.655953	1.63915	2.98233
6766	0.65605	1.63924	2.98235
6767	0.656147	1.63934	2.98236
6768	0.656244	1.63943	2.98238
6769	0.656341	1.63952	2.98239
6770	0.656438	1.63961	2.9824
6771	0.656535	1.6397	2.98242
6772	0.656632	1.63979	2.98243
6773	0.656729	1.63988	2.98245
6774	0.656826	1.63997	2.98246
6775	0.656923	1.64006	2.98248
6776	0.65702	1.64015	2.98249
6777	0.657116	1.64024	2.9825
6778	0.657213	1.64033	2.98252
6779	0.65731	1.64043	2.98253
6780	0.657407	1.64052	2.98255
6781	0.657504	1.64061	2.98256
6782	0.657601	1.6407	2.98258
6783	0.657698	1.64079	2.98259
6784	0.657795	1.64088	2.98261
6785	0.657892	1.64097	2.98262
6786	0.657989	1.64106	2.98263
6787	0.658086	1.64115	2.98265
6788	0.658183	1.64124	2.98266
6789	0.65828	1.64133	2.98268
6790	0.658377	1.64142	2.98269
6791	0.658474	1.64151	2.98271
6792	0.658571	1.6416	2.98272
6793	0.658668	1.64169	2.98274
6794	0.658765	1.64179	2.98275
6795	0.658862	1.64188	2.98276
6796	0.658959	1.64197	2.98278
6797	0.659056	1.64206	2.98279
6798	0.659153	1.64215	2.98281
6799	0.65925	1.64224	2.98282
6800	0.659347	1.64233	2.98284
6801	0.659444	1.64242	2.98285
6802	0.659541	1.64251	2.98286
6803	0.659637	1.6426	2.98288
6804	0.659734	1.64269	2.98289
6805	0.659831	1.64278	2.98291
6806	0.659928	1.64287	2.98292
6807	0.660025	1.64296	2.98294
6808	0.660122	1.64305	2.98295
6809	0.660219	1.64314	2.98296
6810	0.660316	1.64323	2.98298
6811	0.660413	1.64332	2.98299
6812	0.66051	1.64342	2.98301
6813	0.660607	1.64351	2.98302
6814	0.660704	1.6436	2.98304
6815	0.660801	1.64369	2.98305
6816	0.660898	1.64378	2.98307
6817	0.660995	1.64387	2.98308
6818	0.661092	1.64396	2.98309
6819	0.661189	1.64405	2.98311
6820	0.661286	1.64414	2.98312
6821	0.661383	1.64423	2.98314
6822	0.66148	1.64432	2.98315
6823	0.661577	1.64441	2.98317
6824	0.661674	1.6445	2.98318
6825	0.661771	1.64459	2.98319
6826	0.661868	1.64468	2.98321
6827	0.661965	1.64477	2.98322
6828	0.662062	1.64486	2.98324
6829	0.662159	1.64495	2.98325
6830	0.662255	1.64504	2.98327
6831	0.662352	1.64513	2.98328
6832	0.662449	1.64522	2.98329
6833	0.662546	1.64531	2.98331
6834	0.662643	1.6454	2.98332
6835	0.66274	1.64549	2.98334
6836	0.662837	1.64559	2.98335
6837	0.662934	1.64568	2.98337
6838	0.663031	1.64577	2.98338
6839	0.663128	1.64586	2.98339
6840	0.663225	1.64595	2.98341
6841	0.663322	1.64604	2.98342
6842	0.663419	1.64613	2.98344
6843	0.663516	1.64622	2.98345
6844	0.663613	1.64631	2.98347
6845	0.66371	1.6464	2.98348
6846	0.663807	1.64649	2.98349
6847	0.663904	1.64658	2.98351
6848	0.664001	1.64667	2.98352
6849	0.664098	1.64676	2.98354
6850	0.664195	1.64685	2.98355
6851	0.664292	1.64694	2.98356
6852	0.664389	1.64703	2.98358
6853	0.664486	1.64712	2.98359
6854	0.664583	1.64721	2.98361
6855	0.66468	1.6473	2.98362
6856	0.664777	1.64739	2.98364
6857	0.664873	1.64748	2.98365
6858	0.66497	1.64757	2.98366
6859	0.665067	1.64766	2.98368
6860	0.665164	1.64775	2.98369
6861	0.665261	1.64784	2.98371
6862	0.665358	1.64793	2.98372
6863	0.665455	1.64802	2.98374
6864	0.665552	1.64811	2.98375
6865	0.665649	1.6482	2.98376
6866	0.665746	1.64829	2.98378
6867	0.665843	1.64838	2.98379
6868	0.66594	1.64847	2.98381
6869	0.666037	1.64856	2.98382
6870	0.666134	1.64865	2.98384
6871	0.666231	1.64874	2.98385
6872	0.666328	1.64883	2.98386
6873	0.666425	1.64892	2.98388
6874	0.666522	1.64901	2.98389
6875	0.666619	1.6491	2.98391
6876	0.666716	1.64919	2.98392
6877	0.666813	1.64928	2.98393
6878	0.66691	1.64937	2.98395
6879	0.667007	1.64946	2.98396
6880	0.667104	1.64955	2.98398
6881	0.667201	1.64964	2.98399
6882	0.667298	1.64973	2.98401
6883	0.667395	1.64982	2.98402
6884	0.667491	1.64991	2.98403
6885	0.667588	1.65	2.98405
6886	0.667685	1.65009	2.98406
6887	0.667782	1.65018	2.98408
6888	0.667879	1.65027	2.98409
6889	0.667976	1.65036	2.9841
6890	0.668073	1.65045	2.98412
6891	0.66817	1.65054	2.98413
6892	0.668267	1.65063	2.98415
6893	0.668364	1.65072	2.98416
6894	0.668461	1.65081	2.98417
6895	0.668558	1.6509	2.98419
6896	0.668655	1.65099	2.9842
6897	0.668752	1.65108	2.98422
6898	0.668849	1.65117	2.98423
6899	0.668946	1.65126	2.98425
6900	0.669043	1.65135	2.98426
6901	0.66914	1.65144	2.98427
6902	0.669237	1.65153	2.98429
6903	0.669334	1.65162	2.9843
6904	0.669431	1.65171	2.98432
6905	0.669528	1.6518	2.98433
6906	0.669625	1.65189	2.98434
6907	0.669722	1.65198	2.98436
6908	0.669819	1.65207	2.98437
6909	0.669916	1.65216	2.98439
6910	0.670013	1.65225	2.9844
6911	0.670109	1.65234	2.98441
6912	0.670206	1.65243	2.98443
6913	0.670303	1.65252	2.98444
6914	0.6704	1.65261	2.98446
6915	0.670497	1.6527	2.98447
6916	0.670594	1.65279	2.98449
6917	0.670691	1.65288	2.9845
6918	0.670788	1.65297	2.98451
6919	0.670885	1.65306	2.98453
6920	0.670982	1.65315	2.98454
6921	0.671079	1.65323	2.98456
6922	0.671176	1.65332	2.98457
6923	0.671273	1.65341	2.98458
6924	0.67137	1.6535	2.9846
6925	0.671467	1.65359	2.98461
6926	0.671564	1.65368	2.98463
6927	0.671661	1.65377	2.98464
6928	0.671758	1.65386	2.98465
6929	0.671855	1.65395	2.98467
6930	0.671952	1.65404	2.98468
6931	0.672049	1.65413	2.9847
6932	0.672146	1.65422	2.98471
6933	0.672243	1.65431	2.98472
6934	0.67234	1.6544	2.98474
6935	0.672437	1.65449	2.98475
6936	0.672534	1.65458	2.98477
6937	0.672631	1.65467	2.98478
6938	0.672727	1.65476	2.98479
6939	0.672824	1.65485	2.98481
6940	0.672921	1.65494	2.98482
6941	0.673018	1.65503	2.98484
6942	0.673115	1.65512	2.98485
6943	0.673212	1.65521	2.98486
6944	0.673309	1.6553	2.98488
6945	0.673406	1.65539	2.98489
6946	0.673503	1.65547	2.98491
6947	0.6736	1.65556	2.98492
6948	0.673697	1.65565	2.98493
6949	0.673794	1.65574	2.98495
6950	0.673891	1.65583	2.98496
6951	0.673988	1.65592	2.98498
6952	0.674085	1.65601	2.98499
6953	0.674182	1.6561	2.985
6954	0.674279	1.65619	2.98502
6955	0.674376	1.65628	2.98503
6956	0.674473	1.65637	2.98505
6957	0.67457	1.65646	2.98506
6958	0.674667	1.65655	2.98507
6959	0.674764	1.65664	2.98509
6960	0.674861	1.65673	2.9851
6961	0.674958	1.65682	2.98512
6962	0.675055	1.65691	2.98513
6963	0.675152	1.657	2.98514
6964	0.675248	1.65708	2.98516
6965	0.675345	1.65717	2.98517
6966	0.675442	1.65726	2.98519
6967	0.675539	1.65735	2.9852
6968	0.675636	1.65744	2.98521
6969	0.675733	1.65753	2.98523
6970	0.67583	1.65762	2.98524
6971	0.675927	1.65771	2.98526
6972	0.676024	1.6578	2.98527
6973	0.676121	1.65789	2.98528
6974	0.676218	1.65798	2.9853
6975	0.676315	1.65807	2.98531
6976	0.676412	1.65816	2.98533
6977	0.676509	1.65825	2.98534
6978	0.676606	1.65834	2.98535
6979	0.676703	1.65842	2.98537
6980	0.6768	1.65851	2.98538
6981	0.676897	1.6586	2.9854
6982	0.676994	1.65869	2.98541
6983	0.677091	1.65878	2.98542
6984	0.677188	1.65887	2.98544
6985	0.677285	1.65896	2.98545
6986	0.677382	1.65905	2.98547
6987	0.677479	1.65914	2.98548
6988	0.677576	1.65923	2.98549
6989	0.677673	1.65932	2.98551
6990	0.67777	1.65941	2.98552
6991	0.677866	1.65949	2.98554
6992	0.677963	1.65958	2.98555
6993	0.67806	1.65967	2.98556
6994	0.678157	1.65976	2.98558
6995	0.678254	1.65985	2.98559
6996	0.678351	1.65994	2.9856
6997	0.678448	1.66003	2.98562
6998	0.678545	1.66012	2.98563
6999	0.678642	1.66021	2.98565
7000	0.678739	1.6603	2.98566
7001	0.678836	1.66039	2.98567
7002	0.678933	1.66048	2.98569
7003	0.67903	1.66056	2.9857
7004	0.679127	1.66065	2.98572
7005	0.679224	1.66074	2.98573
7006	0.679321	1.66083	2.98574
7007	0.679418	1.66092	2.98576
7008	0.679515	1.66101	2.98577
7009	0.679612	1.6611	2.98579
7010	0.679709	1.66119	2.9858
7011	0.679806	1.66128	2.98581
7012	0.679903	1.66137	2.98583
7013	0.68	1.66146	2.98584
7014	0.680097	1.66154	2.98585
7015	0.680194	1.66163	2.98587
7016	0.680291	1.66172	2.98588
7017	0.680388	1.66181	2.9859
7018	0.680484	1.6619	2.98591
7019	0.680581	1.66199	2.98592
7020	0.680678	1.66208	2.98594
7021	0.680775	1.66217	2.98595
7022	0.680872	1.66226	2.98597
7023	0.680969	1.66234	2.98598
7024	0.681066	1.66243	2.98599
7025	0.681163	1.66252	2.98601
7026	0.68126	1.66261	2.98602
7027	0.681357	1.6627	2.98603
7028	0.681454	1.66279	2.98605
7029	0.681551	1.66288	2.98606
7030	0.681648	1.66297	2.98608
7031	0.681745	1.66306	2.98609
7032	0.681842	1.66315	2.9861
7033	0.681939	1.66323	2.98612
7034	0.682036	1.66332	2.98613
7035	0.682133	1.66341	2.98615
7036	0.68223	1.6635	2.98616
7037	0.682327	1.66359	2.98617
7038	0.682424	1.66368	2.98619
7039	0.682521	1.66377	2.9862
7040	0.682618	1.66386	2.98621
7041	0.682715	1.66394	2.98623
7042	0.682812	1.66403	2.98624
7043	0.682909	1.66412	2.98626
7044	0.683006	1.66421	2.98627
7045	0.683102	1.6643	2.98628
7046	0.683199	1.66439	2.9863
7047	0.683296	1.66448	2.98631
7048	0.683393	1.66457	2.98632
7049	0.68349	1.66466	2.98634
7050	0.683587	1.66474	2.98635
7051	0.683684	1.66483	2.98637
7052	0.683781	1.66492	2.98638
7053	0.683878	1.66501	2.98639
7054	0.683975	1.6651	2.98641
7055	0.684072	1.66519	2.98642
7056	0.684169	1.66528	2.98644
7057	0.684266	1.66537	2.98645
7058	0.684363	1.66545	2.98646
7059	0.68446	1.66554	2.98648
7060	0.684557	1.66563	2.98649
7061	0.684654	1.66572	2.9865
7062	0.684751	1.66581	2.98652
7063	0.684848	1.6659	2.98653
7064	0.684945	1.66599	2.98655
7065	0.685042	1.66607	2.98656
7066	0.685139	1.66616	2.98657
7067	0.685236	1.66625	2.98659
7068	0.685333	1.66634	2.9866
7069	0.68543	1.66643	2.98661
7070	0.685527	1.66652	2.98663
7071	0.685624	1.66661	2.98664
7072	0.68572	1.66669	2.98666
7073	0.685817	1.66678	2.98667
7074	0.685914	1.66687	2.98668
7075	0.686011	1.66696	2.9867
7076	0.686108	1.66705	2.98671
7077	0.686205	1.66714	2.98672
7078	0.686302	1.66723	2.98674
7079	0.686399	1.66731	2.98675
7080	0.686496	1.6674	2.98677
7081	0.686593	1.66749	2.98678
7082	0.68669	1.66758	2.98679
7083	0.686787	1.66767	2.98681
7084	0.686884	1.66776	2.98682
7085	0.686981	1.66785	2.98683
7086	0.687078	1.66793	2.98685
7087	0.687175	1.66802	2.98686
7088	0.687272	1.66811	2.98687
7089	0.687369	1.6682	2.98689
7090	0.687466	1.66829	2.9869
7091	0.687563	1.66838	2.98692
7092	0.68766	1.66847	2.98693
7093	0.687757	1.66855	2.98694
7094	0.687854	1.66864	2.98696
7095	0.687951	1.66873	2.98697
7096	0.688048	1.66882	2.98698
7097	0.688145	1.66891	2.987
7098	0.688242	1.669	2.98701
7099	0.688338	1.66908	2.98703
7100	0.688435	1.66917	2.98704
7101	0.688532	1.66926	2.98705
7102	0.688629	1.66935	2.98707
7103	0.688726	1.66944	2.98708
7104	0.688823	1.66953	2.98709
7105	0.68892	1.66961	2.98711
7106	0.689017	1.6697	2.98712
7107	0.689114	1.66979	2.98713
7108	0.689211	1.66988	2.98715
7109	0.689308	1.66997	2.98716
7110	0.689405	1.67006	2.98718
7111	0.689502	1.67014	2.98719
7112	0.689599	1.67023	2.9872
7113	0.689696	1.67032	2.98722
7114	0.689793	1.67041	2.98723
7115	0.68989	1.6705	2.98724
7116	0.689987	1.67059	2.98726
7117	0.690084	1.67067	2.98727
7118	0.690181	1.67076	2.98728
7119	0.690278	1.67085	2.9873
7120	0.690375	1.67094	2.98731
7121	0.690472	1.67103	2.98733
7122	0.690569	1.67112	2.98734
7123	0.690666	1.6712	2.98735
7124	0.690763	1.67129	2.98737
7125	0.690859	1.67138	2.98738
7126	0.690956	1.67147	2.98739
7127	0.691053	1.67156	2.98741
7128	0.69115	1.67165	2.98742
7129	0.691247	1.67173	2.98743
7130	0.691344	1.67182	2.98745
7131	0.691441	1.67191	2.98746
7132	0.691538	1.672	2.98748
7133	0.691635	1.67209	2.98749
7134	0.691732	1.67217	2.9875
7135	0.691829	1.67226	2.98752
7136	0.691926	1.67235	2.98753
7137	0.692023	1.67244	2.98754
7138	0.69212	1.67253	2.98756
7139	0.692217	1.67262	2.98757
7140	0.692314	1.6727	2.98758
7141	0.692411	1.67279	2.9876
7142	0.692508	1.67288	2.98761
7143	0.692605	1.67297	2.98762
7144	0.692702	1.67306	2.98764
7145	0.692799	1.67314	2.98765
7146	0.692896	1.67323	2.98767
7147	0.692993	1.67332	2.98768
7148	0.69309	1.67341	2.98769
7149	0.693187	1.6735	2.98771
7150	0.693284	1.67358	2.98772
7151	0.693381	1.67367	2.98773
7152	0.693477	1.67376	2.98775
7153	0.693574	1.67385	2.98776
7154	0.693671	1.67394	2.98777
7155	0.693768	1.67402	2.98779
7156	0.693865	1.67411	2.9878
7157	0.693962	1.6742	2.98781
7158	0.694059	1.67429	2.98783
7159	0.694156	1.67438	2.98784
7160	0.694253	1.67446	2.98786
7161	0.69435	1.67455	2.98787
7162	0.694447	1.67464	2.98788
7163	0.694544	1.67473	2.9879
7164	0.694641	1.67482	2.98791
7165	0.694738	1.6749	2.98792
7166	0.694835	1.67499	2.98794
7167	0.694932	1.67508	2.98795
7168	0.695029	1.67517	2.98796
7169	0.695126	1.67526	2.98798
7170	0.695223	1.67534	2.98799
7171	0.69532	1.67543	2.988
7172	0.695417	1.67552	2.98802
7173	0.695514	1.67561	2.98803
7174	0.695611	1.6757	2.98805
7175	0.695708	1.67578	2.98806
7176	0.695805	1.67587	2.98807
7177	0.695902	1.67596	2.98809
7178	0.695999	1.67605	2.9881
7179	0.696095	1.67614	2.98811
7180	0.696192	1.67622	2.98813
7181	0.696289	1.67631	2.98814
7182	0.696386	1.6764	2.98815
7183	0.696483	1.67649	2.98817
7184	0.69658	1.67657	2.98818
7185	0.696677	1.67666	2.98819
7186	0.696774	1.67675	2.98821
7187	0.696871	1.67684	2.98822
7188	0.696968	1.67693	2.98823
7189	0.697065	1.67701	2.98825
7190	0.697162	1.6771	2.98826
7191	0.697259	1.67719	2.98827
7192	0.697356	1.67728	2.98829
7193	0.697453	1.67736	2.9883
7194	0.69755	1.67745	2.98831
7195	0.697647	1.67754	2.98833
7196	0.697744	1.67763	2.98834
7197	0.697841	1.67772	2.98836
7198	0.697938	1.6778	2.98837
7199	0.698035	1.67789	2.98838
7200	0.698132	1.67798	2.9884
7201	0.698229	1.67807	2.98841
7202	0.698326	1.67815	2.98842
7203	0.698423	1.67824	2.98844
7204	0.69852	1.67833	2.98845
7205	0.698617	1.67842	2.98846
7206	0.698713	1.67851	2.98848
7207	0.69881	1.67859	2.98849
7208	0.698907	1.67868	2.9885
7209	0.699004	1.67877	2.98852
7210	0.699101	1.67886	2.98853
7211	0.699198	1.67894	2.98854
7212	0.699295	1.67903	2.98856
